product_category,product_name,product_price,product_price_unit,product_url,image_url
Thực phẩm tươi sống,Đùi góc tư gà đông lạnh xuất xứ Mỹ,"48,000 ₫",/ Ký,https://online.mmvietnam.com/dui-ga-goc-tu-my-dong-lanh-2-10-125730.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/2/125730.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Nạc vai heo đông lạnh nhập khẩu,"107,000 ₫",/ Ký,https://online.mmvietnam.com/nac-vai-heo-dong-lanh-nhap-khau-11-10-224727.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/2/224727.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Đùi tỏi Gà đông lạnh- nhập khẩu,"49,000 ₫",/ Ký,https://online.mmvietnam.com/dui-toi-ga-dong-lanh-nhap-khau-13-10-105835.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/0/105835-1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Sườn non heo đông lạnh nhập khẩu,"119,000 ₫",/ Ký,https://online.mmvietnam.com/suon-non-heo-dong-lanh-nhap-khau-3-10-241394.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/4/241394.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Bắp Cải trắng Đà Lạt,"9,000 ₫",/ Ký,https://online.mmvietnam.com/bap-cai-trang-da-lat-11-10-142227.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/4/142227.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Dưa hấu Hắc Mỹ Nhân loại 1,"21,000 ₫",/ Ký,https://online.mmvietnam.com/dua-hau-hac-my-nhan-loai-1-11-10-148341.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/4/148341.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cánh gà Đông lạnh- nhập khẩu,"79,000 ₫",/ Ký,https://online.mmvietnam.com/canh-ga-dong-lanh-nhap-khau-905223-10-59919.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/5/9/59919.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cà chua Đà Lạt,"25,000 ₫",/ Ký,https://online.mmvietnam.com/ca-chua-da-lat-8-10-141343.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/4/141343.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Nạc heo xay,"110,000 ₫",/ Ký,https://online.mmvietnam.com/nac-heo-xay-7-10-225743.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/2/225743.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Ba rọi heo rút sườn đông lạnh nhập khẩu,"119,000 ₫",/ Ký,https://online.mmvietnam.com/ba-roi-heo-rut-suon-dong-lanh-nhap-khau-10-352230.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/5/352230.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Dưa hấu Hắc Mỹ Nhân,"12,000 ₫",/ Ký,https://online.mmvietnam.com/dua-hau-hac-my-nhan-8-10-107994.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/0/107994.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Phi lê cá tra bè tươi, 60g","115,000 ₫",/ Ký,https://online.mmvietnam.com/ca-tra-be-fillet-tuoi-60g-mieng-tro-len-905177-10-185243.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/8/185243-1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Dưa lưới tròn Taki-ruột Cam (Việt Nam),"29,000 ₫",/ Ký,https://online.mmvietnam.com/dua-luoi-tron-ruot-cam-viet-nam-2-10-163466.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/6/163466.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Xà lách Lolo xanh Đà Lạt,"29,000 ₫",/ Ký,https://online.mmvietnam.com/xa-lach-lolo-xanh-da-lat-1092551-20-76469.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/6/76469.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cây sả Đà Lạt, 500g","23,000 ₫",/ Gói,https://online.mmvietnam.com/lemongrass-500g-442573-24425735-20240704.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/4/442573.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Dưa leo an toàn,"22,000 ₫",/ Ký,https://online.mmvietnam.com/dua-leo-dua-chuot-1092550-20-182540.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/8/182540.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Phi lê cá tra bè tươi, 120g miếng up","119,000 ₫",/ Ký,https://online.mmvietnam.com/ca-tra-be-fillet-tuoi-120g-tro-len-986303-10-174370.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/7/174370.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Thanh long Miền tây 500g loại 1,"35,000 ₫",/ Ký,https://online.mmvietnam.com/thanh-long-mien-tay-loai-1500g-7-10-36332.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/6/36332.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cà rốt Đà Lạt,"19,000 ₫",/ Ký,https://online.mmvietnam.com/ca-rot-da-lat-1020408-10-169843.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/6/169843-1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Nạc heo xay Vietgap We Are Fresh loại 1 ,"142,000 ₫",/ Ký,https://online.mmvietnam.com/pork-minced-vg-wrf-114153.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/7/378660.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Nạc đùi heo đông lạnh nhập khẩu,"109,000 ₫",/ Ký,https://online.mmvietnam.com/nac-dui-heo-dong-lanh-nhap-khau-1138277-10-330230.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/3/330230.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Nạm bò tinh loại 1,"219,000 ₫",/ Kg,https://online.mmvietnam.com/nam-bo-tinh-loai-1-20023157-2315.html,https://mmpro.vn/media/catalog/product/placeholder/default/logommvn-320.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cánh gà công nghiệp MM 1Kg,"89,000 ₫",/ Gói,https://online.mmvietnam.com/canh-ga-cn-mm-1kg-21919473-191947.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/9/191947_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Ba rọi heo VietGAP We Are Fresh loại 1,"169,000 ₫",/ Ký,https://online.mmvietnam.com/ba-roi-heo-we-are-fresh-vietgap-906574-10-378649.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/7/378649-2.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cá hồi Nauy SL We Are Fresh tươi, 6-7 kg","379,000 ₫",/ Ký,https://online.mmvietnam.com/ca-hoi-nauy-ls-we-are-fresh-tuoi-6-7kg-1112923-10-320512.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/2/320512.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cam sành vắt nước 150G UP/trái,"15,000 ₫",/ Ký,https://online.mmvietnam.com/cam-sanh-vat-nuoc-6-10-171268.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/7/171268.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Đùi bít tết trâu 41 đông lạnh, xuất xứ Ấn Độ","146,000 ₫",/ Ký,https://online.mmvietnam.com/dui-bittet-trau-41-d-21931680-193168.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/w/y/wysiwyg_b2c_product_1901_193168.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Gà ta nguyên con,"123,000 ₫",/ Ký,https://online.mmvietnam.com/ga-ta-14-10-2085.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/0/2085.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Giá sống Long An,"29,000 ₫",/ Kg,https://online.mmvietnam.com/gia-song-20194857-19485.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/w/y/wysiwyg_b2c_product_image_19485.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Hành tây thượng hạng Trung Quốc,"25,000 ₫",/ Ký,https://online.mmvietnam.com/hanh-tay-xuat-xu-trung-quoc-loai-1-20764388-76438.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/6/76438_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Xương ức gà CP VN, 1kg","48,600 ₫",/ Gói,https://online.mmvietnam.com/xuong-uc-ga-c-p-vn-1-21379574-137957.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/3/137957.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Củ cải trắng Đà Lạt,"15,000 ₫",/ Ký,https://online.mmvietnam.com/cu-cai-trang-da-lat-10-171260.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/7/171260.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Ớt chuông Đà Lạt,"55,000 ₫",/ Ký,https://online.mmvietnam.com/ot-chuong-do-da-lat-1062681-10-76399.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/6/76399-1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Phi lê ức gà công nghiệp MM, 1kg","78,000 ₫",/ Gói,https://online.mmvietnam.com/uc-phi-le-ga-cn-mm-1-21919503-191950.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/9/191950.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Nạc dăm heo đông lạnh nhập khẩu,"135,000 ₫",/ Ký,https://online.mmvietnam.com/nac-dam-heo-dong-lanh-nhap-khau-8-10-323689.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/2/323689.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Nạc mông Trâu 45 đông lạnh xuất xứ Ấn độ,"149,000 ₫",/ Ký,https://online.mmvietnam.com/nac-mong-trau-45-dl-21931697-193169.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/9/193169.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Ba rọi heo đông lạnh nhập khẩu,"135,000 ₫",/ Ký,https://online.mmvietnam.com/ba-roi-heo-dong-lanh-nhap-khau-3-10-225298.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/2/225298.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cổ hủ dừa chua Xuân Thu 500g,"41,000 ₫",/ Gói,https://online.mmvietnam.com/co-hu-dua-chua-xuan-thu-500g-10-160648.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/6/160648.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cá diêu hồng sống 0.5-0.8 kg/con,"79,000 ₫",/ Ký,https://online.mmvietnam.com/ca-dieu-hong-song-0-5-0-8-kg-con-2-10-184840.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/8/184840.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Nạc dăm heo Vietgap We Are Fresh,"149,000 ₫",/ Ký,https://online.mmvietnam.com/nac-dam-heo-loai-1-vietgap-we-are-fresh-1130585-10-402387.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/0/402387.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Đùi bít tết bò tinh loại 1,"319,000 ₫",/ Ký,https://online.mmvietnam.com/dui-beefsteak-bo-tinh-loai-1-843600-10-2289.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/2/2289.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cà chua Cherry Đà Lạt, 500g","15,000 ₫",/ Hộp,https://online.mmvietnam.com/ca-chua-cherry-da-lat-500g-552692-10-393796.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/9/393796.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Đùi góc tư gà công nghiệp CP Việt Nam, 1kg","89,000 ₫",/ Gói,https://online.mmvietnam.com/dui-goc-tu-ga-cong-nghiep-cp-1kg-4-10-137955.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/3/137955.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cá chẽm tươi We Are Fresh, 0.5-2 kg/con","119,000 ₫",/ Ký,https://online.mmvietnam.com/ca-chem-tuoi-we-are-fresh-0-5-2-0-kg-con-1062917-10-443181.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/4/443181-1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Thịt Đùi Heo loại 1 Việt Gap-WAF,"109,000 ₫",/ Ký,https://online.mmvietnam.com/thit-dui-heo-loai-1-chuan-vietgap-we-are-fresh-6-10-378612.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/7/378612.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Khoai tây Đà Lạt,"20,000 ₫",/ Ký,https://online.mmvietnam.com/khoai-tay-da-lat-1130254-10-171261.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/7/171261-1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Xương ống heo đông lạnh nhập khẩu,"32,900 ₫",/ Ký,https://online.mmvietnam.com/xuong-ong-heo-dl-nk-22038319-203831.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/0/203831_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Bắp bò đông lạnh nhập khẩu xuất xứ Úc,"219,000 ₫",/ Ký,https://online.mmvietnam.com/bap-bo-nhap-khau-dong-lanh-2-10-169259.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/6/169259_2.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Thịt trâu cắt khúc 11 đông lạnh, xuất xứ Ấn Độ","139,000 ₫",/ Ký,https://online.mmvietnam.com/thit-trau-cat-khuc-1-21931765-193176.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/9/193176.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Chanh không hạt,"27,000 ₫",/ Ký,https://online.mmvietnam.com/chanh-khong-hat-2-10-171266.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/7/171266-1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Bầu xanh,"22,000 ₫",/ Ký,https://online.mmvietnam.com/bau-xanh-1107408-10-177969.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/7/177969.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Rau muống an toàn - loại 1,"22,000 ₫",/ Ký,https://online.mmvietnam.com/morning-glory-70698.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/5/75889.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Bí ngòi xanh Đà Lạt,"25,000 ₫",/ Ký,https://online.mmvietnam.com/bi-ngoi-xanh-da-lat-11-10-76401.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/6/76401.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Bao tử cá tra bè tươi loại 2,"95,000 ₫",/ Ký,https://online.mmvietnam.com/bao-tu-ca-tra-be-tuoi-core-917875-10-174369.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/7/174369-1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Mướp hương Tiền Giang,"22,000 ₫",/ Ký,https://online.mmvietnam.com/muop-huong-14-23-75905.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/5/75905.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cá diêu hồng sống, 0.8-1.0 kg/con","75,000 ₫",/ Ký,https://online.mmvietnam.com/ca-dieu-hong-song-0-8-1-0-kg-con-4-10-16438-1.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/6/16438.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Sườn non heo đông lạnh,"129,000 ₫",/ Ký,https://online.mmvietnam.com/us-pork-rib-fr-94350.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/2/325704_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Bí đao xanh,"19,000 ₫",/ Ký,https://online.mmvietnam.com/bi-dao-xanh-1112785-10-182541.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/8/182541-1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Ớt chuông xanh Đà Lạt,"48,000 ₫",/ Ký,https://online.mmvietnam.com/ot-chuong-xanh-da-lat-1005388-10-171258.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/7/171258.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Đầu Cá Hồi nhập khẩu 300G+,"49,000 ₫",/ Ký,https://online.mmvietnam.com/dau-ca-hoi-dong-lanh-nhap-khau-we-are-fresh-300g-1066756-10-248192.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/4/248192.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cải thìa Đà Lạt,"23,000 ₫",/ Kg,https://online.mmvietnam.com/cai-thia-dalat-20758646-75864.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/5/75864.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Thịt vai Heo loại 1 Việt Gap-WAF,"110,000 ₫",/ Ký,https://online.mmvietnam.com/thit-vai-heo-we-are-fresh-loai-1-chuan-vietgap-8-10-378653.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/7/378653.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Nạc dăm heo VietGAP We Are Fresh,"166,000 ₫",/ Ký,https://online.mmvietnam.com/nac-dam-heo-vietgap-we-are-fresh-1130285-10-401914.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/0/401914.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cốt lết heo đông lạnh nhập khẩu,"96,000 ₫",/ Ký,https://online.mmvietnam.com/cot-let-heo-dl-nk-22380692-238069.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/w/y/wysiwyg_b2c_product_1901_238069.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cá cam nhập khẩu We Are Fresh xuất xứ Nhật Bản, 0.5kg trở lên","75,000 ₫",/ Ký,https://online.mmvietnam.com/ca-cam-nhap-khau-we-are-fresh-xuat-xu-nhat-ban-0-5kg-up-639453-10-407000.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/0/407000.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cá hồi Nauy SL We Are Fresh tươi, 5-6 kg","379,000 ₫",/ Ký,https://online.mmvietnam.com/imported-norwegian-salmon-320511-23205116-20250228.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/9/399348_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Nạc dăm Heo loại 1 Việt Gap-WAF,"165,000 ₫",/ Ký,https://online.mmvietnam.com/nac-dam-heo-loai-1-vietgap-we-are-fresh-6-10-378654.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/7/378654_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,DUA LUOI RUOT CAM WAF,"39,000 ₫",,https://online.mmvietnam.com/dua-luoi-ruot-cam-wa-23909793-390979.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/9/390979.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Ngò rí ( ngò ta) 100G,"12,000 ₫",/ Gói,https://online.mmvietnam.com/ngo-ri-da-lat-goi-100g-712791-10-394056.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/9/394056.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,SU SU ĐÀ LẠT,"14,000 ₫",/ Ký,https://online.mmvietnam.com/su-su-dalat-21437328-143732.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/4/143732.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Thanh long ruột đỏ (quả 400GR UP),"24,000 ₫",/ Ký,https://online.mmvietnam.com/thanh-long-ruot-do-trai-hon-400g-10-85183.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/8/5/85183.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Gà dai bọng đông lạnh nhập khẩu, 1.1-1.4 kg","66,000 ₫",/ Ký,https://online.mmvietnam.com/ga-dai-bong-dlnk-1-1-21976407-197640.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/9/197640.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Hành paro Đà Lạt,"34,000 ₫",/ Ký,https://online.mmvietnam.com/hanh-paro-da-lat-13-76408.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/6/76408.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Khoai mỡ,"35,000 ₫",/ Ký,https://online.mmvietnam.com/khoai-mo-663227-10-75898.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/5/75898.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Bí ngô Đà Lạt giống Việt Nam,"17,000 ₫",/ Ký,https://online.mmvietnam.com/bi-ngo-viet-nam-384187-10-76424.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/6/76424.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cà rốt nhập khẩu, xuất xứ Trung Quốc","16,000 ₫",/ Ký,https://online.mmvietnam.com/ca-rot-nhap-khau-xuat-xu-trung-quoc-1107700-10-373853.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/7/373853-1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Gà công nghiệp bọng LBC,"76,000 ₫",/ Ký,https://online.mmvietnam.com/in-chicken-whole-off-head-223075-22230751-20240905.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/2/223075.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cá diêu hồng phi lê còn da size XO,"186,000 ₫",/ Ký,https://online.mmvietnam.com/ca-d-hong-fillet-cd-72499.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/7/170513.1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Su su Đà Lạt thượng hạng, 1kg","17,000 ₫",/ Hộp,https://online.mmvietnam.com/su-su-dalat-thuong-23943704-394370.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/9/394370.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cá hồi Nauy LR We Are Fresh tươi, 5-6 kg","379,000 ₫",/ Ký,https://online.mmvietnam.com/ca-hoi-nk-nauy-lr-t-23210257-321025.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/2/321025_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Táo Jazz nhập khẩu New Zealand,"69,000 ₫",/ Ký,https://online.mmvietnam.com/tao-jazz-nhap-khau-new-zealand-1013966-10-417288.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/1/417288-1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Nạc heo xay,"138,000 ₫",/ Ký,https://online.mmvietnam.com/nac-heo-xay-21336188-133618.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/3/133618_2.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Rau mồng tơi,"26,000 ₫",/ Ký,https://online.mmvietnam.com/rau-mong-toi-20758912-75891.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/5/75891_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
